arch,n,noise,Ld,cellPx,gapPx,pitch_um,cells,bits_per_mm2,G0,s,Ia,seed,t,ber,on_min,on_mean,off_max,lyapunov_at_end,intensity_residual
B_4f,128,0,0,3,4,444.5,9,5.06,3,-0.8,0.2,2,300,0,0.712467210762458,1.0357574411041695,0.0007719434911747909,-0.0003609215945440505,0.00010604231366450913
B_4f,128,0,0,3,4,444.5,9,5.06,3,-0.8,0.2,2,1000,0,0.7119493435388758,1.0431676457139873,0.0004590818387112166,-0.0003609215945440505,0.00010604231366450913
B_4f,128,0,0,3,4,444.5,9,5.06,3,-0.8,0.2,2,3000,0,0.7162087795556424,1.0438305294233077,0.0009958788350267207,-0.0003609215945440505,0.00010604231366450913
B_4f,128,0,0,3,4,444.5,9,5.06,3,-0.8,0.2,3,1,0,1.5142900219445297,1.668954277789581,0.0023669476094308004,-0.0005643544104787164,0.00011950047317759081
B_4f,128,0,0,3,4,444.5,9,5.06,3,-0.8,0.2,3,3,0,1.2608482139854056,1.4727556116040286,0.0024163341479903457,-0.0005643544104787164,0.00011950047317759081
B_4f,128,0,0,3,4,444.5,9,5.06,3,-0.8,0.2,3,10,0,0.9236002263081579,1.206024156305041,0.0008818494094999179,-0.0005643544104787164,0.00011950047317759081
B_4f,128,0,0,3,4,444.5,9,5.06,3,-0.8,0.2,3,30,0,0.7243682850617321,1.0331369061665536,0.00048104767163912785,-0.0005643544104787164,0.00011950047317759081
B_4f,128,0,0,3,4,444.5,9,5.06,3,-0.8,0.2,3,100,0,0.6895740926670704,1.0233804519108138,0.0005678663894649013,-0.0005643544104787164,0.00011950047317759081
B_4f,128,0,0,3,4,444.5,9,5.06,3,-0.8,0.2,3,300,0,0.6801320591683077,1.0712773252039318,0.001519137645814982,-0.0005643544104787164,0.00011950047317759081
B_4f,128,0,0,3,4,444.5,9,5.06,3,-0.8,0.2,3,1000,0,0.6758367784364457,1.0823662648031906,0.001006178234918116,-0.0005643544104787164,0.00011950047317759081
B_4f,128,0,0,3,4,444.5,9,5.06,3,-0.8,0.2,3,3000,0,0.676917895578061,1.0838043495277745,0.002073281789564946,-0.0005643544104787164,0.00011950047317759081
