arch,n,noise,Ld,cellPx,gapPx,pitch_um,cells,bits_per_mm2,G0,s,Ia,seed,t,ber,on_min,on_mean,off_max,lyapunov_at_end,intensity_residual
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.9,0.3,3,300,0.625,2.22903672307882e-224,1.411636547507231e-219,7.266430044106615e-221,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.9,0.3,3,1000,0.625,0,0,0,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,2.6,-0.9,0.3,3,3000,0.625,0,0,0,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.6,0.05,1,1,0,0.83286445859314,1.657217546600179,0.006655104640357552,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.6,0.05,1,3,0,0.29292850069563214,1.4823838881763935,0.013298207341326007,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.6,0.05,1,10,0.0625,0.035633503124976686,1.3436581176793938,0.10290786720538857,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.6,0.05,1,30,0.1875,0.00011215558750179142,1.3286459680658627,1.667406676706031,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.6,0.05,1,100,0.25,0.00018412172790175255,1.3999453260784356,2.2099780285411312,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.6,0.05,1,300,0.3125,0.0002130165447593596,1.408228239136089,2.227468865222514,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.6,0.05,1,1000,0.3125,0.00020406065027039604,1.4093129536331772,2.2205607861607333,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.6,0.05,1,3000,0.3125,0.00018715459828324535,1.402396766471438,2.187244320173792,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.6,0.05,2,1,0,0.8266463207054606,1.640316581245741,0.010746943488622436,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.6,0.05,2,3,0,0.2910118435715019,1.4604315057119361,0.018042017760385907,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.6,0.05,2,10,0.0625,0.03740952605297075,1.321134446921435,0.08533579657109124,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.6,0.05,2,30,0.25,0.0001327338041254984,1.3094482811773045,1.3123508653772307,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.6,0.05,2,100,0.25,0.00012518892862079285,1.403179125193232,2.21093151564588,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.6,0.05,2,300,0.4375,0.00019097911964598667,1.4102642859655385,2.2632832397686595,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.6,0.05,2,1000,0.4375,0.0002279123234082353,1.4115644021751406,2.2823426586054727,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.6,0.05,2,3000,0.4375,0.00016859436362902462,1.4084051141274732,2.2490556864115527,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.6,0.05,3,1,0,1.2498059624650908,1.783204571555326,0.0017978783049267715,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.6,0.05,3,3,0,0.738061141974492,1.679018082668629,0.0044373960218589475,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.6,0.05,3,10,0,0.3231752978042575,1.5746245796106544,0.03413965135966335,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.6,0.05,3,30,0.125,0.2193218129558776,1.5646418928286612,1.5769293485812463,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.6,0.05,3,100,0.1875,0.7723939086905758,1.6403907627544712,2.2056151052537203,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.6,0.05,3,300,0.1875,0.7732264732885583,1.6490966811460546,2.225434271930814,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.6,0.05,3,1000,0.1875,0.7727950802732795,1.6546211736135743,2.221313512936719,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.6,0.05,3,3000,0.1875,0.7750435078610395,1.6446378341923271,2.1886873783670193,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.9,0.3,1,1,0,0.7632077219103418,1.5186159229162546,0.006098504023358112,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.9,0.3,1,3,0.0625,0.16943255873395288,1.1546103838816304,0.0048457382833003255,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.9,0.3,1,10,0.125,0.000030834773628679235,0.7044998620016165,0.0014950023824440136,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.9,0.3,1,30,0.3125,0.000023854108276817995,0.3127260318359078,0.00040604039297687406,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.9,0.3,1,100,0.5625,0.0000013884212571144516,0.027973526912133624,0.00003064668645903837,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.9,0.3,1,300,0.5625,3.2058180199110284e-137,1.9185742782732684e-131,1.0198892780408305e-132,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.9,0.3,1,1000,0.5625,0,0,0,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.9,0.3,1,3000,0.5625,0,0,0,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.9,0.3,2,1,0,0.757509638863556,1.5031284721874356,0.009848121351348863,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.9,0.3,2,3,0.0625,0.16341895745883195,1.1358648022746847,0.0051493841935316515,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.9,0.3,2,10,0.125,0.000015716314574647716,0.6983194904422806,0.0009030388637022281,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.9,0.3,2,30,0.25,0.000009693853253215789,0.3355532961039286,0.0003668904591611871,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.9,0.3,2,100,0.5,0.0000015278675148940593,0.027333878844653846,0.00002706766271801081,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.9,0.3,2,300,0.5,5.32382123467767e-141,2.954720436067736e-136,6.887771731506089e-138,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.9,0.3,2,1000,0.5,0,0,0,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.9,0.3,2,3000,0.5,0,0,0,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.9,0.3,3,1,0,1.1452782641898185,1.6340660052366132,0.0016475124988440534,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.9,0.3,3,3,0,0.5221148858415807,1.3192290373250217,0.0020929856872577085,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.9,0.3,3,10,0.0625,0.004200870637602627,0.8502076210788714,0.0014743293285845714,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.9,0.3,3,30,0.25,0.00007956618591493208,0.42076224845393984,0.0003922232480378669,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.9,0.3,3,100,0.625,0.0000014308447916158456,0.04395584916147054,0.000030005890028289816,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.9,0.3,3,300,0.625,1.695469701609374e-132,8.307122460105033e-128,2.5108127555689103e-130,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.9,0.3,3,1000,0.625,0,0,0,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3,-0.9,0.3,3,3000,0.625,0,0,0,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3.5,-0.6,0.05,1,1,0,0.9195564970459945,1.8297156833525723,0.0073478279057544275,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3.5,-0.6,0.05,1,3,0,0.38806669386073417,1.8505357539295153,0.018590990255742842,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3.5,-0.6,0.05,1,10,0.125,0.1189210990640611,1.9207323532318787,0.3431538100073437,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3.5,-0.6,0.05,1,30,0.125,0.5390647885753292,2.008955320726682,2.7025199431572715,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3.5,-0.6,0.05,1,100,0.375,1.1270692253815922,2.140835133233627,3.067953399401384,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3.5,-0.6,0.05,1,300,0.375,1.1891503100696412,2.1559382061360868,3.1209937983496463,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3.5,-0.6,0.05,1,1000,0.375,1.1798261608737972,2.1622665117199698,3.100266623598318,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3.5,-0.6,0.05,1,3000,0.375,1.1856442966160552,2.154516699275967,3.1058928195790223,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3.5,-0.6,0.05,2,1,0,0.9126911193303913,1.8110555132160364,0.011865582216153296,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3.5,-0.6,0.05,2,3,0,0.3870936287405484,1.8236806695408605,0.025916848839436086,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3.5,-0.6,0.05,2,10,0.125,0.12759393689526463,1.8893674260863818,0.3032953148492539,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3.5,-0.6,0.05,2,30,0.25,0.5457173813696302,1.9998774857206716,2.5242517512168825,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3.5,-0.6,0.05,2,100,0.375,1.1788239779796705,2.153910905697578,3.0613025393668645,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3.5,-0.6,0.05,2,300,0.4375,1.1895908736485439,2.177450931617588,3.0874273459522286,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3.5,-0.6,0.05,2,1000,0.4375,1.1815196474813563,2.183128719012733,3.146517209949052,NaN,NaN
B_4f,64,0,0,3,3,381,16,6.89,3.5,-0.6,0.05,2,3000,0.4375,1.1858664088627562,2.1885027347827646,3.1333564115063997,NaN,NaN
