arch,n,noise,Ld,cellPx,gapPx,pitch_um,cells,bits_per_mm2,G0,s,Ia,seed,t,ber,on_min,on_mean,off_max,lyapunov_at_end,intensity_residual
B_4f,64,0,0,1,1,127,121,62,3,-0.8,0.2,2,3000,0.4628099173553719,0.0000036553395989376615,0.0809837656345741,1.908534964677267,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3,-0.8,0.2,3,1,0.06611570247933884,0.03474142733436235,0.781820477479857,0.1100045205929961,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3,-0.8,0.2,3,3,0.24793388429752067,0.00024305318880709557,0.3785727438497627,0.16927718378593934,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3,-0.8,0.2,3,10,0.33884297520661155,0.000003908028699111664,0.16734632156432,0.028917374424269875,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3,-0.8,0.2,3,30,0.371900826446281,0.000001421924337558406,0.10973068658962669,0.008876603022187204,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3,-0.8,0.2,3,100,0.371900826446281,0.000001534327087014696,0.09904412100830456,0.008323073724463554,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3,-0.8,0.2,3,300,0.3884297520661157,6.504620478811655e-7,0.06880802851184217,0.008352865365404843,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3,-0.8,0.2,3,1000,0.3884297520661157,5.357807345131928e-7,0.06910607410302853,0.010484754003646332,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3,-0.8,0.2,3,3000,0.39669421487603307,0.0000018410115522627816,0.07857618183054645,0.4240173158438794,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3.5,-0.8,0.2,1,1,0.0743801652892562,0.061814884398728495,0.8155299943823109,0.09575980900859672,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3.5,-0.8,0.2,1,3,0.2809917355371901,0.0007215589910631086,0.45784453692055105,0.19082599516149878,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3.5,-0.8,0.2,1,10,0.4132231404958678,0.00004000498912593877,0.2972423463743644,0.6622784428941175,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3.5,-0.8,0.2,1,30,0.47107438016528924,0.000004835154053572289,0.33207220972032575,3.3833824162626946,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3.5,-0.8,0.2,1,100,0.4793388429752066,0.00005153577720725116,0.3533566652405062,3.4065032678771274,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3.5,-0.8,0.2,1,300,0.5041322314049587,0.00004795625551135261,0.32399109236367446,3.380337225306269,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3.5,-0.8,0.2,1,1000,0.5206611570247934,0.00009329745635649467,0.33854536948933245,3.3290741514120845,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3.5,-0.8,0.2,1,3000,0.5206611570247934,0.00009159540834419437,0.3392888037970766,3.2883288818447705,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3.5,-0.8,0.2,2,1,0.049586776859504134,0.06265667270219186,0.8839774746459347,0.1456007052826052,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3.5,-0.8,0.2,2,3,0.256198347107438,0.0004593571110520008,0.5222372016099385,0.3138925885350424,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3.5,-0.8,0.2,2,10,0.371900826446281,0.00007051093364640216,0.3250808619994418,0.5018000425332741,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3.5,-0.8,0.2,2,30,0.4380165289256198,0.00003057552600140542,0.31700472817330927,3.4130373120278255,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3.5,-0.8,0.2,2,100,0.47107438016528924,0.00010373264311803778,0.31560944283340664,3.5219245875349103,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3.5,-0.8,0.2,2,300,0.48760330578512395,0.00018806005607129286,0.3233360323657536,3.465070594283435,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3.5,-0.8,0.2,2,1000,0.48760330578512395,0.0001688520583868032,0.33446199868945653,3.259536517416992,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3.5,-0.8,0.2,2,3000,0.48760330578512395,0.00020770873783011997,0.3345006747952525,3.228835329194624,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3.5,-0.8,0.2,3,1,0.06611570247933884,0.038446368433141594,0.8651964076339234,0.12173576771402005,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3.5,-0.8,0.2,3,3,0.2231404958677686,0.00036583272479576097,0.5057640332621797,0.24763410286373025,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3.5,-0.8,0.2,3,10,0.32231404958677684,0.00004086523691311622,0.31898805043136524,0.3024698285425968,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3.5,-0.8,0.2,3,30,0.38016528925619836,0.000011997029358845687,0.2987571218706315,2.850129094101562,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3.5,-0.8,0.2,3,100,0.4049586776859504,0.000010817344940783116,0.30699956047986293,3.485399199820912,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3.5,-0.8,0.2,3,300,0.4214876033057851,0.000007457685625884412,0.29085175926453094,3.385357580703033,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3.5,-0.8,0.2,3,1000,0.4297520661157025,0.000010216058758903249,0.28927992979123274,3.3597964428024447,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,3.5,-0.8,0.2,3,3000,0.4297520661157025,0.000012173146022578405,0.2888463590026447,3.328378901661243,NaN,NaN
B_4f,64,0,0,1,1,127,121,62,4,-0.8,0.2,1,1,0.0743801652892562,0.06777176706564161,0.8941197472409884,0.1049878444893515,NaN,NaN
